GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28009E_006E,B28002_013E,B16002_004E,B16002_007E,B16002_010E,B16002_013E,B16002_016E,B16002_019E,B16002_022E,B16002_025E,B16002_028E,B16002_031E,B16002_034E,B16002_037E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101A_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001_044E,B01001_045E,B05013_036E,B05013_037E,B05013_038E,B01001B_031E,B26203_003E,B26203_004E,B26203_005E,B26203_006E,B26203_007E,B26203_008E,B26203_009E,B26203_010E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008D_003E,B16001_005E,B16001_008E,B16001_011E,B16001_014E,B16001_017E,B16001_020E,B16001_023E,B16001_026E,B16001_029E,B16001_032E,B16001_035E,B16001_038E
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,97,160,,,,,,,,,,,,,0,0,53,0,79,49,,211,140,38,15,210,3,,,,,,15,24,15,001,020100,1,1500000US150010201001,,,,,,,,3,0,,,,,,,,,,,,,178,0,14,450,418,21,381,49,,,,,,,,,,,,
1500000US150030102031,Block Group 1; Census Tract 102.03; Honolulu County; Hawaii,917,39,280,30,20,17,26,564,3,27,18,0,0,14,,,,,,,,,,,,,0,0,3,0,76,46,,27,81,19,0,44,17,,,,,,6,27,15,003,010203,1,1500000US150030102031,,,,,,,,20,13,,,,,,,,,,,,,350,12,4,112,172,13,254,20,,,,,,,,,,,,
1500000US150030102041,Block Group 1; Census Tract 102.04; Honolulu County; Hawaii,532,21,93,20,16,29,0,269,0,12,0,0,0,0,,,,,,,,,,,,,0,0,0,0,22,11,,9,6,16,0,68,0,,,,,,1,0,15,003,010204,1,1500000US150030102041,,,,,,,,0,4,,,,,,,,,,,,,215,21,0,12,79,0,205,50,,,,,,,,,,,,
1500000US150030102042,Block Group 2; Census Tract 102.04; Honolulu County; Hawaii,1914,49,105,103,106,0,6,1021,53,59,108,0,20,34,,,,,,,,,,,,,0,0,12,0,14,45,,60,135,97,120,101,155,,,,,,8,52,15,003,010204,2,1500000US150030102042,,,,,,,,31,0,,,,,,,,,,,,,517,11,0,154,593,7,632,114,,,,,,,,,,,,
1500000US150030102051,Block Group 1; Census Tract 102.05; Honolulu County; Hawaii,1494,43,233,94,45,82,0,988,0,0,27,0,0,18,,,,,,,,,,,,,0,0,12,7,30,96,,33,58,19,58,15,0,,,,,,19,32,15,003,010205,1,1500000US150030102051,,,,,,,,30,34,,,,,,,,,,,,,581,9,0,103,135,9,657,22,,,,,,,,,,,,
1500000US150030103031,Block Group 1; Census Tract 103.03; Honolulu County; Hawaii,1164,22,138,38,59,0,12,797,0,10,35,0,0,16,,,,,,,,,,,,,0,0,0,0,16,34,,22,60,2,10,0,0,,,,,,9,19,15,003,010303,1,1500000US150030103031,,,,,,,,9,62,,,,,,,,,,,,,209,0,0,246,54,0,655,98,,,,,,,,,,,,
1500000US150030103032,Block Group 2; Census Tract 103.03; Honolulu County; Hawaii,2579,145,221,131,27,20,0,1677,11,28,24,0,0,42,,,,,,,,,,,,,0,0,0,0,75,35,,11,10,52,0,56,0,,,,,,10,80,15,003,010303,2,1500000US150030103032,,,,,,,,18,84,,,,,,,,,,,,,449,0,0,581,293,10,1246,75,,,,,,,,,,,,
1500000US150030103033,Block Group 3; Census Tract 103.03; Honolulu County; Hawaii,997,131,38,82,21,13,6,718,4,3,21,0,9,33,,,,,,,,,,,,,0,0,0,0,102,45,,19,87,7,12,98,0,,,,,,5,23,15,003,010303,3,1500000US150030103033,,,,,,,,21,18,,,,,,,,,,,,,206,0,0,185,199,19,388,59,,,,,,,,,,,,
1500000US150030103051,Block Group 1; Census Tract 103.05; Honolulu County; Hawaii,2333,244,172,101,9,0,0,1453,0,17,38,0,0,0,,,,,,,,,,,,,0,0,0,0,9,0,,39,0,0,0,122,189,,,,,,26,31,15,003,010305,1,1500000US150030103051,,,,,,,,52,55,,,,,,,,,,,,,466,1,0,563,401,27,875,27,,,,,,,,,,,,
1500000US150030103052,Block Group 2; Census Tract 103.05; Honolulu County; Hawaii,1173,92,102,136,19,10,0,887,0,0,0,0,188,0,,,,,,,,,,,,,0,0,13,0,20,19,,36,68,188,0,0,28,,,,,,0,0,15,003,010305,2,1500000US150030103052,,,,,,,,0,25,,,,,,,,,,,,,221,0,0,80,609,0,263,0,,,,,,,,,,,,
1500000US150030103053,Block Group 3; Census Tract 103.05; Honolulu County; Hawaii,2485,40,181,92,254,27,0,1459,61,13,11,0,0,0,,,,,,,,,,,,,0,0,0,0,60,22,,243,26,0,0,338,32,,,,,,0,32,15,003,010305,3,1500000US150030103053,,,,,,,,8,37,,,,,,,,,,,,,743,0,9,400,228,25,1080,167,,,,,,,,,,,,
1500000US150030103081,Block Group 1; Census Tract 103.08; Honolulu County; Hawaii,1425,113,22,244,45,0,0,1061,52,0,11,0,0,51,,,,,,,,,,,,,0,0,0,0,22,68,,273,12,0,0,53,31,,,,,,16,24,15,003,010308,1,1500000US150030103081,,,,,,,,7,7,,,,,,,,,,,,,34,0,15,690,75,0,611,116,,,,,,,,,,,,
1500000US150030103082,Block Group 2; Census Tract 103.08; Honolulu County; Hawaii,2045,79,64,372,67,0,0,,0,19,20,0,0,29,,,,,,,,,,,,,0,0,0,0,46,20,,0,37,79,58,11,12,,,,,,41,10,15,003,010308,2,1500000US150030103082,,,,,,,,44,51,,,,,,,,,,,,,155,0,0,1151,90,22,627,67,,,,,,,,,,,,
1500000US150030103083,Block Group 3; Census Tract 103.08; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,003,010308,3,1500000US150030103083,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150030103091,Block Group 1; Census Tract 103.09; Honolulu County; Hawaii,955,0,266,84,0,10,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,10,0,0,9,31,,14,13,0,0,0,0,,,,,,12,0,15,003,010309,1,1500000US150030103091,,,,,,,,26,12,,,,,,,,,,,,,296,0,11,248,125,0,275,0,,,,,,,,,,,,
1500000US150030103092,Block Group 2; Census Tract 103.09; Honolulu County; Hawaii,1957,27,361,315,10,0,0,1411,0,0,0,0,0,14,,,,,,,,,,,,,0,0,0,0,10,135,,35,101,0,33,68,0,,,,,,16,27,15,003,010309,2,1500000US150030103092,,,,,,,,29,0,,,,,,,,,,,,,398,0,58,785,47,91,578,114,,,,,,,,,,,,
1500000US150030103093,Block Group 3; Census Tract 103.09; Honolulu County; Hawaii,837,204,17,26,0,0,20,690,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,12,28,,0,12,0,0,0,0,,,,,,0,16,15,003,010309,3,1500000US150030103093,,,,,,,,0,59,,,,,,,,,,,,,71,0,0,602,27,0,137,12,,,,,,,,,,,,
1500000US150030103101,Block Group 1; Census Tract 103.10; Honolulu County; Hawaii,1903,151,413,90,0,0,0,1255,18,16,16,0,0,6,,,,,,,,,,,,,0,0,0,0,44,51,,34,0,5,14,47,0,,,,,,22,15,15,003,010310,1,1500000US150030103101,,,,,,,,11,31,,,,,,,,,,,,,334,0,9,582,268,14,696,29,,,,,,,,,,,,
1500000US150030103102,Block Group 2; Census Tract 103.10; Honolulu County; Hawaii,682,0,269,0,11,0,0,444,0,0,0,0,0,32,,,,,,,,,,,,,0,0,0,0,22,133,,6,0,0,0,0,77,,,,,,0,0,15,003,010310,2,1500000US150030103102,,,,,,,,13,60,,,,,,,,,,,,,78,0,0,111,86,0,407,0,,,,,,,,,,,,
1500000US150030105031,Block Group 1; Census Tract 105.03; Honolulu County; Hawaii,383,0,0,0,0,0,0,-666666666,0,3,15,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,70,111,21,0,0,0,,,,,,24,13,15,003,010503,1,1500000US150030105031,,,,,,,,4,0,,,,,,,,,,,,,128,9,6,158,64,3,15,0,,,,,,,,,,,,
1500000US150030105032,Block Group 2; Census Tract 105.03; Honolulu County; Hawaii,1760,31,63,200,130,43,11,990,0,6,21,0,0,37,,,,,,,,,,,,,0,0,25,0,54,57,,42,30,93,28,97,156,,,,,,51,5,15,003,010503,2,1500000US150030105032,,,,,,,,18,44,,,,,,,,,,,,,257,0,0,830,121,64,488,218,,,,,,,,,,,,
1500000US150030105051,Block Group 1; Census Tract 105.05; Honolulu County; Hawaii,1074,27,111,59,81,0,0,,0,0,8,0,0,0,,,,,,,,,,,,,0,0,0,0,4,40,,0,13,0,0,33,0,,,,,,17,7,15,003,010505,1,1500000US150030105051,,,,,,,,19,38,,,,,,,,,,,,,91,0,0,516,236,0,231,24,,,,,,,,,,,,
1500000US150030105052,Block Group 2; Census Tract 105.05; Honolulu County; Hawaii,1370,7,116,247,83,0,0,1104,0,0,22,0,0,0,,,,,,,,,,,,,0,0,8,0,25,44,,17,28,47,8,44,60,,,,,,41,27,15,003,010505,2,1500000US150030105052,,,,,,,,19,46,,,,,,,,,,,,,286,0,0,813,40,0,231,0,,,,,,,,,,,,
1500000US150030105053,Block Group 3; Census Tract 105.05; Honolulu County; Hawaii,836,0,104,179,8,32,0,731,0,0,17,0,0,31,,,,,,,,,,,,,0,0,0,0,7,36,,55,53,15,0,6,0,,,,,,15,50,15,003,010505,3,1500000US150030105053,,,,,,,,7,23,,,,,,,,,,,,,278,0,0,223,9,0,326,69,,,,,,,,,,,,
1500000US150030105071,Block Group 1; Census Tract 105.07; Honolulu County; Hawaii,2089,394,235,80,28,0,0,1086,0,0,13,0,40,57,,,,,,,,,,,,,0,0,14,0,110,68,,0,73,12,113,68,81,,,,,,31,39,15,003,010507,1,1500000US150030105071,,,,,,,,23,60,,,,,,,,,,,,,386,0,0,573,463,30,637,374,,,,,,,,,,,,
1500000US150030105072,Block Group 2; Census Tract 105.07; Honolulu County; Hawaii,1123,42,124,32,0,0,0,418,0,43,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,12,,196,0,0,0,107,0,,,,,,0,0,15,003,010507,2,1500000US150030105072,,,,,,,,12,0,,,,,,,,,,,,,65,0,0,157,397,0,504,33,,,,,,,,,,,,
1500000US150030105073,Block Group 3; Census Tract 105.07; Honolulu County; Hawaii,830,13,220,75,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,76,20,,12,0,0,0,0,0,,,,,,10,12,15,003,010507,3,1500000US150030105073,,,,,,,,9,24,,,,,,,,,,,,,105,0,0,455,36,0,234,0,,,,,,,,,,,,
1500000US150030105074,Block Group 4; Census Tract 105.07; Honolulu County; Hawaii,1233,215,64,54,0,0,10,1042,0,12,11,0,0,10,,,,,,,,,,,,,0,0,0,0,12,0,,11,21,0,8,0,30,,,,,,16,72,15,003,010507,4,1500000US150030105074,,,,,,,,69,25,,,,,,,,,,,,,41,37,5,611,65,0,474,0,,,,,,,,,,,,
1500000US150030105081,Block Group 1; Census Tract 105.08; Honolulu County; Hawaii,850,33,61,8,60,15,7,525,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,24,11,,28,27,0,37,14,0,,,,,,11,13,15,003,010508,1,1500000US150030105081,,,,,,,,7,12,,,,,,,,,,,,,224,6,9,194,185,0,232,0,,,,,,,,,,,,
1500000US150030105082,Block Group 2; Census Tract 105.08; Honolulu County; Hawaii,1960,246,270,49,52,38,0,1237,0,0,11,0,0,7,,,,,,,,,,,,,0,0,0,0,146,125,,181,0,91,34,0,27,,,,,,42,32,15,003,010508,2,1500000US150030105082,,,,,,,,56,46,,,,,,,,,,,,,650,26,124,460,0,16,684,21,,,,,,,,,,,,
1500000US150030105091,Block Group 1; Census Tract 105.09; Honolulu County; Hawaii,547,25,48,70,42,10,27,345,0,0,35,0,12,20,,,,,,,,,,,,,0,0,0,0,56,76,,118,100,30,15,67,13,,,,,,15,0,15,003,010509,1,1500000US150030105091,,,,,,,,6,5,,,,,,,,,,,,,67,15,0,95,127,5,238,69,,,,,,,,,,,,
1500000US150030105092,Block Group 2; Census Tract 105.09; Honolulu County; Hawaii,763,17,44,51,148,0,0,663,0,0,7,0,0,39,,,,,,,,,,,,,0,0,0,0,34,37,,84,27,16,127,0,0,,,,,,1,15,15,003,010509,2,1500000US150030105092,,,,,,,,36,9,,,,,,,,,,,,,33,0,0,350,45,0,335,113,,,,,,,,,,,,
1500000US150030105101,Block Group 1; Census Tract 105.10; Honolulu County; Hawaii,2138,23,166,143,85,14,30,1356,0,20,0,0,0,32,,,,,,,,,,,,,0,0,0,0,36,139,,250,43,19,0,0,9,,,,,,32,41,15,003,010510,1,1500000US150030105101,,,,,,,,28,6,,,,,,,,,,,,,587,8,7,759,193,9,575,281,,,,,,,,,,,,
1500000US150030105102,Block Group 2; Census Tract 105.10; Honolulu County; Hawaii,1403,235,37,60,10,35,0,,0,0,31,0,99,64,,,,,,,,,,,,,0,0,10,10,0,0,,31,37,0,28,72,0,,,,,,50,35,15,003,010510,2,1500000US150030105102,,,,,,,,55,30,,,,,,,,,,,,,88,0,14,761,205,0,335,0,,,,,,,,,,,,
1500000US150030106011,Block Group 1; Census Tract 106.01; Honolulu County; Hawaii,801,62,0,43,136,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,29,37,,0,0,0,0,0,44,,,,,,0,35,15,003,010601,1,1500000US150030106011,,,,,,,,9,19,,,,,,,,,,,,,183,0,0,248,3,0,367,0,,,,,,,,,,,,
1500000US150030106012,Block Group 2; Census Tract 106.01; Honolulu County; Hawaii,1286,65,68,0,163,120,0,992,0,0,0,0,0,40,,,,,,,,,,,,,0,0,13,0,66,95,,22,125,0,18,54,6,,,,,,10,16,15,003,010601,2,1500000US150030106012,,,,,,,,33,25,,,,,,,,,,,,,214,3,18,382,54,10,605,171,,,,,,,,,,,,
1500000US150030106013,Block Group 3; Census Tract 106.01; Honolulu County; Hawaii,1220,42,44,166,10,0,0,759,22,33,10,0,0,71,,,,,,,,,,,,,0,0,0,0,20,42,,30,36,0,0,20,10,,,,,,0,9,15,003,010601,3,1500000US150030106013,,,,,,,,0,0,,,,,,,,,,,,,46,0,0,688,49,96,341,20,,,,,,,,,,,,
1500000US150030106021,Block Group 1; Census Tract 106.02; Honolulu County; Hawaii,1402,138,50,211,33,0,0,978,0,0,14,0,0,14,,,,,,,,,,,,,0,0,0,0,68,65,,41,19,0,9,0,6,,,,,,15,9,15,003,010602,1,1500000US150030106021,,,,,,,,31,59,,,,,,,,,,,,,176,27,0,707,24,0,468,0,,,,,,,,,,,,
1500000US150030106022,Block Group 2; Census Tract 106.02; Honolulu County; Hawaii,1913,95,115,255,41,0,54,1517,0,0,19,0,0,24,,,,,,,,,,,,,0,0,0,0,41,65,,58,18,43,2,49,22,,,,,,18,53,15,003,010602,2,1500000US150030106022,,,,,,,,49,16,,,,,,,,,,,,,362,15,0,850,167,2,517,35,,,,,,,,,,,,
1500000US150030106023,Block Group 3; Census Tract 106.02; Honolulu County; Hawaii,2077,16,64,136,250,54,0,1286,0,13,32,0,0,18,,,,,,,,,,,,,0,0,0,0,39,58,,55,71,0,0,0,52,,,,,,23,29,15,003,010602,3,1500000US150030106023,,,,,,,,29,24,,,,,,,,,,,,,304,9,0,993,82,0,689,32,,,,,,,,,,,,
1500000US150030107011,Block Group 1; Census Tract 107.01; Honolulu County; Hawaii,1553,68,130,168,105,8,0,1224,12,0,49,0,0,0,,,,,,,,,,,,,15,0,52,0,34,88,,31,27,46,0,15,0,,,,,,31,44,15,003,010701,1,1500000US150030107011,,,,,,,,34,44,,,,,,,,,,,,,559,0,0,558,38,63,335,104,,,,,,,,,,,,
1500000US150030107012,Block Group 2; Census Tract 107.01; Honolulu County; Hawaii,901,43,117,42,32,7,0,704,0,0,0,0,0,12,,,,,,,,,,,,,0,10,0,0,31,51,,17,0,18,15,31,0,,,,,,17,18,15,003,010701,2,1500000US150030107012,,,,,,,,18,10,,,,,,,,,,,,,543,22,0,122,0,0,214,0,,,,,,,,,,,,
1500000US150030107013,Block Group 3; Census Tract 107.01; Honolulu County; Hawaii,1782,74,47,28,88,24,9,1147,0,9,0,0,0,0,,,,,,,,,,,,,0,0,0,0,32,31,,34,11,0,42,9,9,,,,,,0,25,15,003,010701,3,1500000US150030107013,,,,,,,,13,4,,,,,,,,,,,,,579,0,0,462,89,10,642,18,,,,,,,,,,,,
1500000US150030107021,Block Group 1; Census Tract 107.02; Honolulu County; Hawaii,1496,144,106,222,29,3,40,821,26,7,20,0,0,58,,,,,,,,,,,,,0,0,0,0,78,110,,75,8,28,151,15,0,,,,,,9,26,15,003,010702,1,1500000US150030107021,,,,,,,,43,39,,,,,,,,,,,,,302,47,0,687,54,71,335,21,,,,,,,,,,,,
1500000US150030107022,Block Group 2; Census Tract 107.02; Honolulu County; Hawaii,1045,25,10,172,63,0,0,,0,0,0,0,0,20,,,,,,,,,,,,,0,0,10,0,7,57,,0,0,10,70,0,0,,,,,,13,0,15,003,010702,2,1500000US150030107022,,,,,,,,17,23,,,,,,,,,,,,,215,0,0,464,8,0,358,8,,,,,,,,,,,,
1500000US150030107023,Block Group 3; Census Tract 107.02; Honolulu County; Hawaii,1468,0,50,200,48,18,0,1034,0,8,0,0,0,36,,,,,,,,,,,,,0,0,0,0,16,43,,8,43,0,9,0,0,,,,,,20,52,15,003,010702,3,1500000US150030107023,,,,,,,,84,6,,,,,,,,,,,,,161,0,5,607,12,10,673,253,,,,,,,,,,,,
1500000US150030109011,Block Group 1; Census Tract 109.01; Honolulu County; Hawaii,800,0,22,148,19,28,23,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,8,18,,0,0,0,0,29,0,,,,,,10,17,15,003,010901,1,1500000US150030109011,,,,,,,,46,47,,,,,,,,,,,,,467,0,0,41,56,47,189,0,,,,,,,,,,,,
1500000US150030109012,Block Group 2; Census Tract 109.01; Honolulu County; Hawaii,2237,31,128,260,183,0,0,1403,0,9,9,0,0,0,,,,,,,,,,,,,0,0,28,0,53,47,,27,82,76,17,33,22,,,,,,22,40,15,003,010901,2,1500000US150030109012,,,,,,,,34,26,,,,,,,,,,,,,1226,21,0,270,15,111,594,11,,,,,,,,,,,,
1500000US150030109031,Block Group 1; Census Tract 109.03; Honolulu County; Hawaii,2195,94,76,180,269,113,23,1967,22,28,64,0,0,76,,,,,,,,,,,,,0,0,8,0,25,113,,63,98,63,4,54,48,,,,,,7,33,15,003,010903,1,1500000US150030109031,,,,,,,,43,51,,,,,,,,,,,,,778,0,0,384,204,35,794,0,,,,,,,,,,,,
1500000US150030109032,Block Group 2; Census Tract 109.03; Honolulu County; Hawaii,564,21,87,36,77,16,0,353,24,15,0,0,0,8,,,,,,,,,,,,,0,0,0,0,40,77,,0,119,5,32,39,62,,,,,,0,32,15,003,010903,2,1500000US150030109032,,,,,,,,5,0,,,,,,,,,,,,,302,0,0,112,41,0,109,86,,,,,,,,,,,,
1500000US150030109033,Block Group 3; Census Tract 109.03; Honolulu County; Hawaii,1177,65,24,38,132,74,15,661,0,5,15,0,0,26,,,,,,,,,,,,,15,0,0,0,15,15,,11,75,0,52,32,28,,,,,,26,16,15,003,010903,3,1500000US150030109033,,,,,,,,44,10,,,,,,,,,,,,,328,0,19,213,138,30,449,52,,,,,,,,,,,,
1500000US150030109041,Block Group 1; Census Tract 109.04; Honolulu County; Hawaii,603,10,45,41,33,56,0,451,0,0,0,0,0,0,,,,,,,,,,,,,0,0,10,0,14,0,,17,62,0,73,0,16,,,,,,6,14,15,003,010904,1,1500000US150030109041,,,,,,,,20,21,,,,,,,,,,,,,127,2,0,182,15,73,204,10,,,,,,,,,,,,
1500000US150030109042,Block Group 2; Census Tract 109.04; Honolulu County; Hawaii,886,46,38,13,127,117,3,690,56,0,22,0,0,20,,,,,,,,,,,,,0,0,20,0,0,56,,41,0,0,8,0,0,,,,,,21,11,15,003,010904,2,1500000US150030109042,,,,,,,,0,3,,,,,,,,,,,,,489,37,0,191,34,0,135,0,,,,,,,,,,,,
1500000US150030109043,Block Group 3; Census Tract 109.04; Honolulu County; Hawaii,1636,25,0,72,280,14,0,993,0,44,0,0,0,0,,,,,,,,,,,,,0,0,0,0,10,0,,0,0,37,25,0,12,,,,,,9,6,15,003,010904,3,1500000US150030109043,,,,,,,,83,13,,,,,,,,,,,,,1260,4,0,90,0,4,278,0,,,,,,,,,,,,
1500000US150030109044,Block Group 4; Census Tract 109.04; Honolulu County; Hawaii,795,0,35,109,84,0,2,462,0,27,28,0,0,0,,,,,,,,,,,,,0,0,0,0,0,43,,6,146,0,0,11,15,,,,,,0,0,15,003,010904,4,1500000US150030109044,,,,,,,,0,0,,,,,,,,,,,,,381,0,0,111,80,0,223,120,,,,,,,,,,,,
1500000US150030109051,Block Group 1; Census Tract 109.05; Honolulu County; Hawaii,954,38,48,102,93,78,19,602,5,7,30,0,0,53,,,,,,,,,,,,,0,0,11,0,50,162,,18,19,18,40,57,5,,,,,,10,10,15,003,010905,1,1500000US150030109051,,,,,,,,4,18,,,,,,,,,,,,,325,0,0,291,51,0,287,107,,,,,,,,,,,,
1500000US150030109052,Block Group 2; Census Tract 109.05; Honolulu County; Hawaii,1665,9,46,102,127,147,38,1073,89,73,73,7,0,36,,,,,,,,,,,,,0,0,16,0,83,49,,125,17,58,115,24,25,,,,,,33,18,15,003,010905,2,1500000US150030109052,,,,,,,,16,25,,,,,,,,,,,,,772,3,5,410,77,8,390,22,,,,,,,,,,,,
1500000US150030110001,Block Group 1; Census Tract 110; Honolulu County; Hawaii,2068,43,165,351,44,3,2,1450,0,7,39,0,0,29,,,,,,,,,,,,,0,2,12,0,24,47,,19,24,0,37,52,33,,,,,,40,18,15,003,011000,1,1500000US150030110001,,,,,,,,15,38,,,,,,,,,,,,,597,2,4,760,68,40,597,48,,,,,,,,,,,,
1500000US150030110002,Block Group 2; Census Tract 110; Honolulu County; Hawaii,1698,48,8,412,43,8,14,1338,0,27,0,0,3,18,,,,,,,,,,,,,0,0,0,0,36,47,,13,8,27,0,0,0,,,,,,19,24,15,003,011000,2,1500000US150030110002,,,,,,,,15,67,,,,,,,,,,,,,509,1,0,311,196,8,673,22,,,,,,,,,,,,
1500000US150030111031,Block Group 1; Census Tract 111.03; Honolulu County; Hawaii,2512,140,591,91,25,0,0,1977,0,0,22,0,0,0,,,,,,,,,,,,,0,0,11,0,31,107,,13,35,37,0,45,0,,,,,,22,19,15,003,011103,1,1500000US150030111031,,,,,,,,32,70,,,,,,,,,,,,,716,0,0,1068,82,29,617,103,,,,,,,,,,,,
1500000US150030111032,Block Group 2; Census Tract 111.03; Honolulu County; Hawaii,1182,0,46,97,143,0,0,723,0,22,20,0,0,18,,,,,,,,,,,,,0,0,0,0,34,26,,6,22,9,10,0,0,,,,,,19,35,15,003,011103,2,1500000US150030111032,,,,,,,,29,49,,,,,,,,,,,,,368,20,11,297,164,29,293,19,,,,,,,,,,,,
1500000US150030111041,Block Group 1; Census Tract 111.04; Honolulu County; Hawaii,1584,0,10,221,229,0,0,,0,7,0,0,0,13,,,,,,,,,,,,,0,0,0,0,31,19,,7,9,25,11,30,7,,,,,,10,41,15,003,011104,1,1500000US150030111041,,,,,,,,25,25,,,,,,,,,,,,,313,0,7,407,40,37,780,0,,,,,,,,,,,,
1500000US150030111042,Block Group 2; Census Tract 111.04; Honolulu County; Hawaii,952,70,120,108,0,0,0,656,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,43,89,,26,0,21,0,0,0,,,,,,0,10,15,003,011104,2,1500000US150030111042,,,,,,,,14,22,,,,,,,,,,,,,301,0,0,297,0,16,338,0,,,,,,,,,,,,
1500000US150030111043,Block Group 3; Census Tract 111.04; Honolulu County; Hawaii,1678,6,38,206,157,0,0,1149,0,32,34,10,0,59,,,,,,,,,,,,,0,0,6,0,28,16,,55,11,0,0,57,0,,,,,,9,32,15,003,011104,3,1500000US150030111043,,,,,,,,0,41,,,,,,,,,,,,,469,9,31,543,24,8,594,122,,,,,,,,,,,,
1500000US150030111044,Block Group 4; Census Tract 111.04; Honolulu County; Hawaii,1108,14,48,248,40,0,0,,0,17,9,0,0,15,,,,,,,,,,,,,0,0,0,0,28,31,,0,28,0,0,0,0,,,,,,8,11,15,003,011104,4,1500000US150030111044,,,,,,,,0,30,,,,,,,,,,,,,477,0,0,399,13,0,219,53,,,,,,,,,,,,
1500000US150030111051,Block Group 1; Census Tract 111.05; Honolulu County; Hawaii,1217,0,100,108,75,60,0,958,0,59,0,0,0,0,,,,,,,,,,,,,0,0,0,0,29,18,,0,3,52,125,21,19,,,,,,36,5,15,003,011105,1,1500000US150030111051,,,,,,,,5,6,,,,,,,,,,,,,617,0,0,346,98,0,156,20,,,,,,,,,,,,
1500000US150030111052,Block Group 2; Census Tract 111.05; Honolulu County; Hawaii,1478,188,237,144,22,23,0,1250,0,19,21,13,0,19,,,,,,,,,,,,,0,0,0,0,130,65,,5,30,10,6,21,27,,,,,,10,13,15,003,011105,2,1500000US150030111052,,,,,,,,15,45,,,,,,,,,,,,,939,42,0,160,47,129,161,0,,,,,,,,,,,,
1500000US150030111053,Block Group 3; Census Tract 111.05; Honolulu County; Hawaii,760,129,189,29,0,0,0,556,0,0,16,0,0,0,,,,,,,,,,,,,0,0,0,0,115,41,,0,17,7,0,0,0,,,,,,6,9,15,003,011105,3,1500000US150030111053,,,,,,,,18,4,,,,,,,,,,,,,372,0,0,56,0,26,306,7,,,,,,,,,,,,
1500000US150030111061,Block Group 1; Census Tract 111.06; Honolulu County; Hawaii,1620,13,19,138,177,28,0,,0,32,0,0,0,0,,,,,,,,,,,,,0,0,13,0,9,7,,38,7,9,88,0,5,,,,,,0,22,15,003,011106,1,1500000US150030111061,,,,,,,,8,19,,,,,,,,,,,,,356,0,0,294,351,0,619,65,,,,,,,,,,,,
1500000US150030111062,Block Group 2; Census Tract 111.06; Honolulu County; Hawaii,1038,28,109,165,29,0,0,,0,23,31,0,0,23,,,,,,,,,,,,,0,0,0,0,31,65,,2,32,1,8,1,0,,,,,,14,45,15,003,011106,2,1500000US150030111062,,,,,,,,74,28,,,,,,,,,,,,,373,10,0,236,212,0,207,0,,,,,,,,,,,,
1500000US150030111063,Block Group 3; Census Tract 111.06; Honolulu County; Hawaii,1709,168,144,16,0,0,0,1216,19,11,0,0,0,0,,,,,,,,,,,,,0,0,10,0,0,29,,19,11,0,30,0,112,,,,,,0,34,15,003,011106,3,1500000US150030111063,,,,,,,,17,38,,,,,,,,,,,,,637,0,0,578,0,0,494,154,,,,,,,,,,,,
1500000US150030111064,Block Group 4; Census Tract 111.06; Honolulu County; Hawaii,1024,69,35,32,257,0,0,792,31,0,29,0,0,0,,,,,,,,,,,,,0,0,0,0,8,19,,0,10,0,0,0,0,,,,,,21,0,15,003,011106,4,1500000US150030111064,,,,,,,,10,11,,,,,,,,,,,,,488,0,0,191,11,0,334,57,,,,,,,,,,,,
